Date,Close,Volume,Open,High,Low,avg,7ma,Average Score,7 MA
25/01/2024,157.75,43638590,156.95,158.51,154.55,0.721,0.719,0.721,0.719
26/01/2024,159.12,51047350,158.42,160.72,157.91,0.837,0.77,0.837,0.77
29/01/2024,161.26,45270390,159.34,161.29,158.9,0.716,0.787,0.716,0.787
30/01/2024,159,45207430,160.7,161.73,158.49,0.765,0.786,0.765,0.786
31/01/2024,155.2,50284370,157,159.01,154.81,0.765,0.78,0.765,0.78
01/02/2024,159.28,76542420,155.87,159.76,155.62,0.75,0.784,0.75,0.784
02/02/2024,171.81,117218300,169.19,172.5,167.33,0.758,0.773,0.758,0.773
05/02/2024,170.31,55081300,170.2,170.55,167.7,0.772,0.758,0.772,0.758
06/02/2024,169.15,42505520,169.39,170.71,167.65,0.749,0.755,0.749,0.755
07/02/2024,170.53,47174060,169.48,170.88,168.94,0.779,0.757,0.779,0.757
08/02/2024,169.84,42316450,169.65,171.43,168.88,0.798,0.764,0.798,0.764
09/02/2024,174.45,56985990,170.9,175,170.58,0.688,0.754,0.688,0.754
12/02/2024,172.34,51050440,174.8,175.39,171.54,0.932,0.761,0.932,0.761
13/02/2024,168.64,56345120,167.73,170.95,165.75,0.768,0.764,0.768,0.764
14/02/2024,170.98,42815540,169.21,171.21,168.28,0.831,0.771,0.831,0.771
15/02/2024,169.8,49855200,170.58,171.17,167.59,0.97,0.796,0.97,0.796
16/02/2024,169.51,48107740,168.74,170.42,167.17,0.696,0.797,0.696,0.797
20/02/2024,167.08,41980330,167.83,168.71,165.74,0.752,0.846,0.752,0.846
21/02/2024,168.59,44575620,168.94,170.23,167.14,0.629,0.817,0.629,0.817
22/02/2024,174.58,55392350,173.1,174.8,171.77,0.818,0.796,0.818,0.796
23/02/2024,174.99,59715240,174.28,175.75,173.7,0.754,0.804,0.754,0.804
26/02/2024,174.73,44368610,175.7,176.37,174.26,0.656,0.745,0.656,0.745
27/02/2024,173.54,31141730,174.08,174.62,172.86,0.498,0.709,0.498,0.709
28/02/2024,173.16,28180480,172.44,174.05,172.27,0.766,0.729,0.766,0.729
29/02/2024,176.76,53805360,173.01,177.22,172.85,0.825,0.73,0.825,0.73
01/03/2024,178.22,31129810,177.64,178.3,176.16,0.997,0.764,0.997,0.764
04/03/2024,177.58,37381520,177.53,180.14,177.49,0.721,0.729,0.721,0.729
05/03/2024,174.12,37228340,176.93,176.93,173.3,0.845,0.779,0.845,0.779
06/03/2024,173.51,32090930,175.54,176.46,173.26,0.609,0.756,0.609,0.756
07/03/2024,176.82,34063280,174.83,177.99,173.72,0.947,0.774,0.947,0.774
08/03/2024,175.35,37893240,176.44,178.79,174.33,0.962,0.769,0.962,0.769
11/03/2024,171.96,28484780,174.31,174.47,171.47,0.682,0.833,0.682,0.833
12/03/2024,175.39,36610600,173.5,176.76,171.98,0.694,0.811,0.694,0.811
13/03/2024,176.56,30772600,175.9,177.62,175.55,0.659,0.818,0.659,0.818
14/03/2024,178.75,43705840,177.69,179.53,176.47,0.659,0.777,0.659,0.777
15/03/2024,174.42,72147390,176.64,177.93,173.9,0.584,0.723,0.584,0.723
18/03/2024,174.48,31250690,175.8,176.69,174.28,0.899,0.68,0.899,0.68
19/03/2024,175.9,26880890,174.22,176.09,173.52,0.749,0.688,0.749,0.688
20/03/2024,178.15,32824320,179.99,181.42,178.15,0.6,0.68,0.6,0.68
21/03/2024,178.15,32824320,179.99,181.42,178.15,0.879,0.711,0.879,0.711
22/03/2024,178.87,27995380,177.75,179.26,176.75,0.779,0.739,0.779,0.739
25/03/2024,179.71,29815460,178.01,180.99,177.24,0.83,0.776,0.83,0.776
26/03/2024,178.3,29658980,180.15,180.45,177.95,0.526,0.744,0.526,0.744
27/03/2024,179.83,33272550,179.88,180,177.31,0.993,0.8,0.993,0.8
28/03/2024,180.38,38051590,180.17,181.7,179.26,0.79,0.788,0.79,0.788
01/04/2024,180.97,29174520,180.79,183,179.95,0.685,0.729,0.685,0.729
02/04/2024,180.69,32611550,179.07,180.79,178.38,0.808,0.77,0.808,0.77
03/04/2024,182.41,31046640,179.9,182.87,179.8,0.638,0.719,0.638,0.719
04/04/2024,180,41624260,184,185.1,179.91,0.609,0.693,0.609,0.693
05/04/2024,185.07,42373990,182.38,186.27,181.97,0.731,0.714,0.731,0.714
08/04/2024,185.19,39221280,186.9,187.29,184.81,0.81,0.678,0.81,0.678
09/04/2024,185.67,36546950,187.24,187.34,184.2,0.862,0.686,0.862,0.686
10/04/2024,185.95,35879150,182.77,186.27,182.67,0.738,0.7,0.738,0.7
11/04/2024,189.05,40020740,186.74,189.77,185.51,0.747,0.72,0.747,0.72
12/04/2024,186.13,38608850,187.72,188.38,185.08,0.701,0.716,0.701,0.716
15/04/2024,183.62,48052400,187.43,188.69,183,0.783,0.782,0.783,0.782
16/04/2024,183.32,32891270,183.27,184.83,182.26,0.717,0.761,0.717,0.761
17/04/2024,181.28,32116390,180.1,181.5,178.75,0.936,0.789,0.936,0.789
18/04/2024,179.22,30723790,181.47,182.39,178.65,0.769,0.793,0.769,0.793
19/04/2024,174.63,56000730,178.74,179,173.44,0.796,0.806,0.796,0.806
22/04/2024,177.23,37924890,176.94,178.87,174.56,0.888,0.81,0.888,0.81
23/04/2024,179.54,37046520,178.08,179.93,175.98,0.8,0.822,0.8,0.822
24/04/2024,176.59,34185110,179.94,180.32,176.18,0.648,0.781,0.648,0.781
25/04/2024,173.67,49249390,169.68,173.92,166.32,0.725,0.775,0.725,0.775
26/04/2024,179.62,43919770,177.8,180.82,176.13,0.63,0.751,0.63,0.751
29/04/2024,180.96,54063940,182.75,183.53,179.39,0.907,0.749,0.907,0.749
30/04/2024,175,94639790,181.09,182.99,174.8,0.698,0.734,0.698,0.734
01/05/2024,179,94645150,181.64,185.15,176.56,0.74,0.747,0.74,0.747
02/05/2024,184.72,54303510,180.85,185.1,179.91,0.678,0.74,0.678,0.74
03/05/2024,186.21,39172000,186.99,187.87,185.42,0.807,0.766,0.807,0.766
06/05/2024,188.7,34725300,186.28,188.75,184.8,0.503,0.702,0.503,0.702
07/05/2024,188.76,34048900,188.92,189.94,187.31,0.709,0.704,0.709,0.704
08/05/2024,188,26136350,187.44,188.43,186.39,0.795,0.712,0.795,0.712
09/05/2024,189.5,43368380,188.88,191.7,187.44,0.772,0.725,0.772,0.725
10/05/2024,187.48,34141770,189.16,189.89,186.93,0.768,0.72,0.768,0.72
13/05/2024,186.57,24898610,188,188.31,185.36,0.833,0.754,0.833,0.754
14/05/2024,187.07,38698160,183.82,187.72,183.45,0.778,0.764,0.778,0.764
15/05/2024,185.99,75459930,185.97,186.72,182.73,0.645,0.742,0.645,0.742
16/05/2024,183.63,38834450,185.6,187.31,183.46,0.802,0.747,0.802,0.747
17/05/2024,184.7,33175660,183.76,185.3,183.35,0.804,0.752,0.804,0.752
20/05/2024,183.54,30511770,184.34,186.67,183.28,0.901,0.762,0.901,0.762
21/05/2024,183.15,50839130,182.3,183.26,180.75,0.819,0.768,0.819,0.768
22/05/2024,183.13,43081830,181.14,184.93,180.11,0.729,0.78,0.729,0.78
23/05/2024,181.05,33670170,183.66,184.76,180.08,0.78,0.776,0.78,0.776
24/05/2024,180.75,27471640,181.65,182.44,180.3,0.814,0.778,0.814,0.778
28/05/2024,182.15,29926960,179.93,185.86,178,0.821,0.805,0.821,0.805
29/05/2024,182.02,32009290,181.7,184.08,181.55,0.626,0.79,0.626,0.79
30/05/2024,179.32,29249230,181.31,181.34,178.36,0.706,0.78,0.706,0.78
31/05/2024,176.44,58903940,178.3,179.21,173.87,0.724,0.767,0.724,0.767
03/06/2024,178.34,30786640,177.7,178.7,175.92,0.718,0.736,0.718,0.736
04/06/2024,179.34,27198390,177.64,178.3,176.16,0.988,0.76,0.988,0.76
05/06/2024,181.28,32116390,180.1,181.5,178.75,0.86,0.793,0.86,0.793
06/06/2024,185,31371150,181.75,185,181.22,0.906,0.822,0.906,0.822
07/06/2024,184.3,28021470,184.9,186.19,183.45,0.735,0.823,0.735,0.823
10/06/2024,187.06,34494500,184.07,187.23,183.79,0.78,0.872,0.78,0.872
11/06/2024,187.23,27265110,187.06,187.77,184.54,0.882,0.856,0.882,0.856
12/06/2024,186.89,23456810,187.05,187.78,185.61,0.815,0.85,0.815,0.85
13/06/2024,183.83,39721550,186.09,187.67,182.67,0.96,0.858,0.96,0.858
14/06/2024,183.66,25456410,183.08,183.72,182.23,0.738,0.858,0.738,0.858
17/06/2024,184.06,35601910,182.52,185,181.22,0.694,0.774,0.694,0.774
18/06/2024,182.81,36659160,183.74,184.29,181.43,0.468,0.715,0.468,0.715
20/06/2024,186.1,44726780,182.91,183.9,176.8,0.88,0.697,0.88,0.697
21/06/2024,189.08,72931750,187.8,189.28,185.86,0.747,0.699,0.747,0.699
24/06/2024,185.57,50610380,189.33,191,185.33,0.652,0.716,0.652,0.716
25/06/2024,186.34,45898480,186.81,188.84,185.42,0.789,0.762,0.789,0.762
26/06/2024,193.61,65103890,186.92,194.8,186.26,0.716,0.754,0.716,0.754
27/06/2024,197.85,74397490,195.01,199.84,194.2,0.775,0.739,0.775,0.739
28/06/2024,193.25,76930190,197.73,198.85,192.5,0.781,0.744,0.781,0.744
01/07/2024,197.2,41192010,193.49,198.3,192.82,0.664,0.787,0.664,0.787
02/07/2024,200,39858890,198.65,200.55,198.17,0.827,0.793,0.827,0.793
03/07/2024,197.59,31597930,199.94,200.03,196.76,0.847,0.812,0.847,0.812
05/07/2024,200,39858890,198.65,200.55,198.17,0.7,0.819,0.7,0.819
08/07/2024,199.29,34767260,200.04,201.2,197.96,0.952,0.84,0.952,0.84
09/07/2024,199.34,32756740,199.4,200.57,199.05,0.738,0.827,0.738,0.827
10/07/2024,199.79,32883750,200,200.11,197.69,0.742,0.812,0.742,0.812
11/07/2024,195.05,44565040,200.09,200.27,192.86,0.778,0.794,0.778,0.794
12/07/2024,194.49,30598530,194.8,196.47,193.83,0.754,0.802,0.754,0.802
15/07/2024,192.72,52548230,198.42,199.26,191.88,0.711,0.735,0.711,0.735
16/07/2024,193.02,33994710,195.59,196.62,192.24,0.741,0.735,0.741,0.735
17/07/2024,187.93,48076140,191.35,191.58,185.99,0.537,0.706,0.537,0.706
18/07/2024,183.75,51043630,189.59,189.68,181.45,0.794,0.708,0.794,0.708
19/07/2024,183.13,43081830,181.14,184.93,180.11,0.4,0.658,0.4,0.658
22/07/2024,182.55,39931920,185,185.06,182.48,0.747,0.685,0.747,0.685
23/07/2024,186.41,47537670,184.1,189.39,183.56,0.7,0.679,0.7,0.679
24/07/2024,180.83,41532360,183.2,185.45,180.41,0.899,0.731,0.899,0.731
25/07/2024,179.85,44464160,182.91,183.9,176.8,0.733,0.722,0.733,0.722
26/07/2024,182.5,29505960,180.39,183.19,180.24,0.792,0.778,0.792,0.778
29/07/2024,183.2,33270120,183.84,184.75,182.38,0.779,0.765,0.779,0.765
30/07/2024,181.71,39508570,184.72,185.86,178,0.634,0.756,0.634,0.756
31/07/2024,186.98,41667330,185.05,187.94,184.46,0.878,0.753,0.878,0.753
01/08/2024,184.07,70435640,189.29,190.6,185.23,0.74,0.754,0.74,0.754
02/08/2024,167.9,141448400,166.75,168.77,160.55,0.434,0.703,0.434,0.703
05/08/2024,161.02,83149440,154.21,162.96,151.61,0.421,0.614,0.421,0.614
06/08/2024,161.93,59950830,161.71,165.08,158.54,0.669,0.619,0.669,0.619
07/08/2024,162.77,48408240,166.55,167.58,161.43,0.685,0.592,0.685,0.592
08/08/2024,165.8,44616210,165.17,166.69,162.55,0.595,0.571,0.595,0.571
09/08/2024,166.94,36401050,166.4,168.55,166.11,0.599,0.594,0.599,0.594
12/08/2024,166.8,30072790,168.14,168.55,166.11,0.792,0.68,0.792,0.68
13/08/2024,170.23,39237920,167.81,171.04,167.1,0.845,0.705,0.845,0.705
14/08/2024,170.1,28843800,172.11,172.28,168.86,0.925,0.739,0.925,0.739
15/08/2024,177.59,51698510,174.86,177.91,173.99,0.715,0.756,0.715,0.756
16/08/2024,177.06,31489180,177.04,178.34,176.26,0.797,0.785,0.797,0.785
19/08/2024,178.22,31129810,177.64,178.3,176.16,0.885,0.802,0.885,0.802
20/08/2024,178.88,26255200,177.92,179.01,177.43,0.898,0.809,0.898,0.809
21/08/2024,180.11,35599120,179.92,182.39,178.89,0.728,0.781,0.728,0.781
22/08/2024,176.13,32047480,181.38,181.47,175.68,0.649,0.772,0.649,0.772
23/08/2024,177.04,29150090,177.34,178.97,175.24,0.66,0.752,0.66,0.752
26/08/2024,175.5,22366240,176.7,177.47,174.3,0.775,0.77,0.775,0.77
27/08/2024,173.12,29841980,174.15,174.89,172.25,0.665,0.736,0.665,0.736
28/08/2024,170.8,29045030,173.69,173.69,168.92,0.745,0.739,0.745,0.739
29/08/2024,172.12,26407820,173.22,174.29,170.81,0.708,0.747,0.708,0.747
30/08/2024,178.5,43429360,172.78,178.9,172.6,0.599,0.739,0.599,0.739
03/09/2024,176.25,37817510,177.55,178.26,175.26,0.738,0.675,0.738,0.675
04/09/2024,173.33,30309230,174.48,175.98,172.54,0.826,0.687,0.826,0.687
05/09/2024,177.89,40170530,175,179.88,175,0.839,0.705,0.839,0.705
06/09/2024,171.39,41466540,177.24,178.38,171.16,0.54,0.697,0.54,0.697
09/09/2024,175.4,29037360,174.53,175.85,173.51,0.678,0.743,0.678,0.743
10/09/2024,179.55,36233800,177.49,180.5,176.79,0.829,0.756,0.829,0.756
11/09/2024,184.52,42564700,180.1,184.99,175.73,0.791,0.751,0.791,0.751
12/09/2024,187,33622480,184.8,187.41,183.54,0.87,0.756,0.87,0.756
13/09/2024,186.49,26495350,187,188.5,185.91,0.742,0.785,0.742,0.785
16/09/2024,184.89,26065490,185.29,185.81,183.36,0.601,0.748,0.601,0.748
17/09/2024,186.88,26091680,186.85,189.45,186.14,0.789,0.742,0.789,0.742
18/09/2024,186.43,34448130,186.45,188.8,185.06,0.868,0.753,0.868,0.753
19/09/2024,189.87,39543170,190.04,190.99,188.47,0.726,0.733,0.726,0.733
20/09/2024,191.6,100378600,190.23,191.84,187.41,0.997,0.769,0.997,0.769
23/09/2024,193.88,36993110,191.64,194.45,190.57,0.972,0.766,0.972,0.766
24/09/2024,193.96,43478930,194.27,195.37,190.13,0.762,0.763,0.762,0.763
25/09/2024,192.53,26391140,193.75,193.95,192.16,0.727,0.742,0.727,0.742
26/09/2024,191.16,36334850,194.31,194.53,189.54,0.9,0.767,0.9,0.767
27/09/2024,187.97,36002320,190.68,190.9,187.34,0.913,0.755,0.913,0.755
30/09/2024,186.33,41680400,187.14,188.49,184.65,0.786,0.778,0.786,0.778
01/10/2024,185.13,36044910,184.9,186.19,183.45,0.608,0.756,0.608,0.756
02/10/2024,184.76,23704060,184.44,186.6,184.04,0.526,0.727,0.526,0.727
03/10/2024,181.96,30204300,183.05,183.44,180.88,0.811,0.714,0.811,0.714
04/10/2024,186.51,41079010,185.75,187.6,183.6,0.86,0.707,0.86,0.707
07/10/2024,180.8,42364200,182.95,183.6,180.25,0.627,0.721,0.627,0.721
08/10/2024,182.72,26372090,181.92,183.09,180.92,0.669,0.73,0.669,0.73
09/10/2024,185.17,26343120,182.82,185.85,182.05,0.893,0.782,0.893,0.782
10/10/2024,186.65,27785040,187.13,188.13,185.83,0.849,0.788,0.849,0.788
11/10/2024,188.82,25751560,186.63,189.93,186.3,0.872,0.79,0.872,0.79
14/10/2024,187.54,22614410,189.78,189.83,187.36,1,0.845,1,0.845
15/10/2024,187.69,32178930,187.63,188.41,184.58,0.782,0.861,0.782,0.861
16/10/2024,186.89,23456810,187.05,187.78,185.61,0.812,0.85,0.812,0.85
17/10/2024,187.53,25039410,188.22,188.94,186,0.9,0.857,0.9,0.857
18/10/2024,188.99,37417670,187.15,190.74,186.28,0.895,0.86,0.895,0.86
21/10/2024,189.07,24639390,188.05,189.46,186.4,0.515,0.785,0.515,0.785
22/10/2024,189.7,29650590,188.35,191.52,186.98,0.687,0.772,0.687,0.772
23/10/2024,184.71,31937090,188.85,189.16,183.69,0.134,0.675,0.134,0.675
24/10/2024,186.38,21647400,185.25,187.11,183.86,0.492,0.617,0.492,0.617
25/10/2024,187.83,29362060,187.85,190.45,187.53,0.794,0.602,0.794,0.602
28/10/2024,188.39,27930840,189.57,190.21,188.21,-0.09,0.452,-0.09,0.452
29/10/2024,190.83,35690160,188.58,191.46,187.82,0.777,0.465,0.777,0.465
30/10/2024,192.73,37707550,194.7,195.61,192.42,0.48,0.514,0.48,0.514
31/10/2024,186.4,75146760,190.51,190.6,185.23,0.5,0.515,0.5,0.515
01/11/2024,197.93,99687850,199,200.5,197.02,0.568,0.483,0.568,0.483
04/11/2024,195.78,38492060,196.45,197.33,194.31,0.393,0.541,0.393,0.541
05/11/2024,199.5,30564780,196.04,199.82,195.99,0.306,0.473,0.306,0.473
06/11/2024,207.09,72292170,200.01,207.55,199.14,0.408,0.463,0.408,0.463
07/11/2024,210.05,52878380,207.44,212.25,207.19,0.727,0.495,0.727,0.495
08/11/2024,208.18,36075850,209.72,209.96,207.44,0.293,0.456,0.293,0.456
11/11/2024,206.84,35456010,208.5,209.65,205.59,0.178,0.356,0.178,0.356
12/11/2024,208.91,38942920,208.37,209.54,206.01,0.288,0.353,0.288,0.353
13/11/2024,214.1,46212940,209.4,215.09,209.14,-0.038,0.289,-0.038,0.289
14/11/2024,211.48,42620310,214.16,215.9,210.88,0.584,0.269,0.584,0.269
15/11/2024,202.61,86591140,206.76,207.34,199.61,0.275,0.266,0.275,0.266
18/11/2024,201.7,36512470,204.15,204.67,200.95,0.497,0.288,0.497,0.288
20/11/2024,202.88,32768990,202.98,203.13,199.45,0.284,0.288,0.284,0.288
21/11/2024,198.38,58800040,203.49,203.49,195.75,0.077,0.304,0.077,0.304
22/11/2024,197.12,31530840,198.25,199.26,196.75,0.433,0.283,0.433,0.283
26/11/2024,207.86,41673740,201.9,208,201.79,-0.055,0.316,-0.055,0.316
27/11/2024,205.74,28061640,206.98,207.64,205.05,0.666,0.34,0.666,0.34
29/11/2024,207.89,24892450,205.83,208.2,204.59,0.459,0.403,0.459,0.403
02/12/2024,210.71,39523190,209.96,212.99,209.51,0.079,0.318,0.079,0.318
03/12/2024,213.44,32214830,210.31,214.02,209.65,0.4,0.383,0.4,0.383
04/12/2024,218.16,48745720,215.96,220,215.75,0.701,0.388,0.701,0.388
05/12/2024,220.55,41140220,218.03,222.15,217.3,0.545,0.417,0.545,0.417
06/12/2024,227.03,44178070,220.75,227.15,220.6,0.533,0.428,0.533,0.428
09/12/2024,226.09,46819360,227.21,230.08,225.67,0.447,0.503,0.447,0.503
10/12/2024,225.04,31199860,226.09,229.06,224.2,0.379,0.5,0.379,0.5
11/12/2024,230.26,35385790,226.41,231.2,226.26,0.355,0.451,0.355,0.451
12/12/2024,228.97,28204080,229.83,231.09,227.63,0.045,0.379,0.045,0.379
13/12/2024,227.46,28768080,228.4,230.2,225.86,0.456,0.368,0.456,0.368
16/12/2024,232.93,37552100,230.23,233,228.01,0.366,0.254,0.366,0.254
17/12/2024,231.15,35948130,232.39,232.73,227.85,0.258,0.237,0.258,0.237
18/12/2024,220.52,43281440,230.77,231.4,220.11,0.355,0.237,0.355,0.237
19/12/2024,223.29,39918740,224.91,226.09,222.92,0.37,0.283,0.37,0.283
20/12/2024,224.92,88279180,219.84,226.21,218.73,0.28,0.258,0.28,0.258
23/12/2024,225.06,28070010,225.01,226.88,223.9,0.627,0.4,0.627,0.4
24/12/2024,229.05,15007500,226.94,229.14,226.13,0.682,0.461,0.682,0.461
26/12/2024,227.05,16174500,228.5,228.5,226.67,0.43,0.462,0.43,0.462
27/12/2024,223.75,27367150,225.6,226.03,220.9,0.399,0.479,0.399,0.479
31/12/2024,219.39,24819660,222.97,223.23,218.94,0.436,0.325,0.436,0.325
02/01/2025,220.22,33956580,222.03,225.15,218.19,0.494,0.357,0.494,0.357
03/01/2025,224.19,27515610,222.51,225.36,221.62,0.545,0.373,0.545,0.373
06/01/2025,227.61,31849830,226.78,228.84,224.84,0.35,0.491,0.35,0.491
07/01/2025,222.11,28084160,227.9,228.38,221.46,0.572,0.51,0.572,0.51
08/01/2025,222.13,25033290,223.19,223.52,220.2,0.699,0.509,0.699,0.509
10/01/2025,218.94,36811530,221.46,221.71,216.5,0.462,0.461,0.462,0.461
13/01/2025,218.46,27262660,218.06,219.4,216.47,0.328,0.448,0.328,0.448
14/01/2025,217.76,24711650,220.44,221.82,216.2,0.75,0.474,0.75,0.474
15/01/2025,223.35,31291260,222.83,223.57,220.75,0.63,0.464,0.63,0.464
16/01/2025,220.66,24757280,224.42,224.65,220.31,0.759,0.537,0.759,0.537
17/01/2025,225.94,42370120,225.84,226.51,223.08,0.753,0.579,0.753,0.579
21/01/2025,230.71,39951460,228.9,231.78,226.94,0.987,0.814,0.987,0.814
22/01/2025,235.01,41448220,232.02,235.44,231.19,0.707,0.825,0.707,0.825
23/01/2025,235.42,49428330,226.21,235.61,225.86,0.707,0.817,0.707,0.817
24/01/2025,234.85,25890740,234.5,236.4,232.93,0.337,0.758,0.337,0.758
27/01/2025,235.42,49428330,226.21,235.61,225.86,0.314,0.631,0.314,0.631
28/01/2025,238.15,41587190,234.29,241.77,233.98,0.132,0.509,0.132,0.509
29/01/2025,237.07,26091720,239.02,240.39,236.15,0.34,0.457,0.34,0.457
30/01/2025,234.64,32020730,237.14,237.95,232.22,0.123,0.373,0.123,0.373
31/01/2025,237.68,36162380,236.5,240.29,236.41,0.466,0.392,0.466,0.392
03/02/2025,237.42,37285870,234.06,239.25,232.9,0.132,0.339,0.132,0.339
04/02/2025,242.06,29713810,239.01,242.52,238.03,0.276,0.36,0.276,0.36
05/02/2025,236.17,38832040,237.02,238.32,235.2,0.174,0.336,0.174,0.336
06/02/2025,238.83,60897100,238.01,239.66,236.01,0.185,0.345,0.185,0.345
07/02/2025,229.15,77539280,232.5,234.81,228.06,0.234,0.312,0.234,0.312
10/02/2025,233.14,35419930,230.55,233.92,229.2,0.142,0.391,0.142,0.391
11/02/2025,232.76,23713730,231.92,233.44,230.13,0.373,0.405,0.373,0.405
12/02/2025,228.93,32285250,230.46,231.18,228.16,-0.005,0.379,-0.005,0.379
13/02/2025,230.37,31346510,228.85,230.42,227.52,0.347,0.403,0.347,0.403
14/02/2025,228.68,27031080,229.2,229.89,227.23,0.087,0.382,0.087,0.382
18/02/2025,226.65,42975130,228.82,229.3,223.72,0.153,0.245,0.153,0.245
19/02/2025,226.63,28566710,225.52,226.83,223.71,0.161,0.268,0.161,0.268
20/02/2025,222.88,30001670,224.78,225.13,221.81,0.089,0.231,0.089,0.231
21/02/2025,216.58,55323850,223.28,223.31,214.74,0.28,0.259,0.28,0.259
24/02/2025,212.71,42387590,217.45,217.72,212.42,0.243,0.256,0.243,0.256
25/02/2025,212.8,58957980,211.63,213.34,204.16,0.177,0.259,0.177,0.259
26/02/2025,214.35,39120600,214.94,218.16,213.09,0.131,0.255,0.131,0.255
27/02/2025,208.74,40548570,218.35,219.97,208.37,0.255,0.279,0.255,0.279
28/02/2025,212.28,51771740,208.65,212.62,206.99,0.092,0.252,0.092,0.252
03/03/2025,205.02,42948450,213.35,214.01,202.55,0.067,0.138,0.067,0.138
04/03/2025,203.8,60853080,200.11,206.8,197.43,-0.079,0.127,-0.079,0.127
05/03/2025,208.36,38610090,204.8,209.98,203.26,0.126,0.11,0.126,0.11
06/03/2025,200.7,49863760,204.4,205.77,198.3,-0.014,0.083,-0.014,0.083
07/03/2025,199.25,59802820,199.49,202.27,192.53,0.138,0.084,0.138,0.084
10/03/2025,194.54,62350930,195.6,196.73,190.85,0.308,0.101,0.308,0.101
11/03/2025,196.59,54002880,193.9,200.18,193.4,0.104,0.127,0.104,0.127
12/03/2025,198.89,43679280,200.72,201.52,195.29,0.153,0.131,0.153,0.131
13/03/2025,193.89,41270760,198.17,198.88,191.82,0.135,0.152,0.135,0.152
14/03/2025,197.95,38096660,197.41,198.65,195.32,-0.005,0.132,-0.005,0.132
17/03/2025,195.74,47341750,198.77,199,194.32,0.13,0.142,0.13,0.142
18/03/2025,192.82,40414870,192.52,194,189.38,0.256,0.135,0.256,0.135
19/03/2025,195.54,39442880,193.38,195.97,191.96,0.121,0.137,0.121,0.137
20/03/2025,194.95,38921110,193.07,199.32,192.3,0.091,0.128,0.091,0.128
21/03/2025,196.21,60056920,192.9,196.99,192.52,0.192,0.137,0.192,0.137
24/03/2025,203.26,41625370,200,203.64,199.95,0.06,0.117,0.06,0.117
25/03/2025,205.71,31171160,203.6,206.21,203.22,0.146,0.101,0.146,0.101
26/03/2025,201.13,32990970,205.84,206.01,199.93,0.102,0.099,0.102,0.099
27/03/2025,201.36,27317660,200.89,203.79,199.28,0.16,0.109,0.16,0.109
28/03/2025,192.72,52548230,198.42,199.26,191.88,0.021,0.084,0.021,0.084
31/03/2025,190.26,63547560,188.19,191.33,184.4,0.167,0.154,0.167,0.154
01/04/2025,192.17,41267320,187.86,193.93,187.2,0.128,0.151,0.128,0.151
02/04/2025,196.01,53679200,187.66,198.34,187.66,0.127,0.155,0.118,0.153
03/04/2025,178.41,95553620,183,184.13,176.92,-0.108,0.116,-0.101,0.116
04/04/2025,171,123159400,167.15,178.14,166,0.183,0.14,0.274,0.152
07/04/2025,175.26,109327100,162,183.41,161.38,0.174,0.133,0.153,0.134
08/04/2025,170.66,87710360,185.23,185.9,168.57,0.256,0.151,0.255,0.152
09/04/2025,191.1,116804300,172.12,192.65,169.93,0.163,0.156,0.163,0.159
10/04/2025,181.22,68302050,185.44,186.87,175.85,0.102,0.186,0.098,0.187
11/04/2025,184.87,50594340,179.93,185.86,178,0.101,0.174,0.092,0.161
14/04/2025,182.12,48002540,186.84,187.44,179.23,0.194,0.14,0.249,0.145
